business_status,formatted_address,geometry,icon,name,opening_hours,photos,place_id,plus_code,price_level,rating,reference,types,user_ratings_total,permanently_closed
OPERATIONAL,"New York, NY, United States","{'location': {'lat': 40.8096051, 'lng': -73.967289}, 'viewport': {'northeast': {'lat': 40.83689194999999, 'lng': -73.94688385}, 'southwest': {'lat': 40.76156735, 'lng': -74.00178325}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Riverside Park,{'open_now': True},"[{'height': 3036, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114183240230266232822"">Justin Weiss</a>'], 'photo_reference': 'ATtYBwLixLkXyf3raoKpBJavQ0dID1Mg6Gi4wpyECLp43vAx0Hba0uTyDE4Zc6ssIQHCJGPM6Q-se3pmZHYKjFcRNfRfP6yYoV7CipJ-1y2-RThdHdrHkDyY5Tc9tRkTSTPs_UDJN7fjSZ9kB6a1aleaVaJ8u_2WHFX3rwA4-gxH_Red46rZ', 'width': 4048}]",ChIJL1DP2C72wokRh3Lfn4T0Z3w,"{'compound_code': 'R25M+R3 New York', 'global_code': '87G8R25M+R3'}",,4.6,ChIJL1DP2C72wokRh3Lfn4T0Z3w,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",8848,
OPERATIONAL,"500 W 116th St, New York, NY 10027, United States","{'location': {'lat': 40.8069776, 'lng': -73.9626164}, 'viewport': {'northeast': {'lat': 40.80832742989272, 'lng': -73.96126657010727}, 'southwest': {'lat': 40.80562777010728, 'lng': -73.96396622989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,South Lawn,{'open_now': True},"[{'height': 3219, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117103967868202272757"">MARCOS Francez</a>'], 'photo_reference': 'ATtYBwL9DzOmIZGWduinmP-be1N4on0sqBaUxdik3OLY1ZR7dIbnLkSazttGfluS0eEsj-sdfmHXJRz4d1W0KZPjdye_ZLctN7w1uRQRwxJLro2J8dbNhbRCTrtBs60iWenyHR-JXSurnJUuLZKCJkck5JHjDRgAjfa5od7tnrHZR_ebyQjC', 'width': 4969}]",ChIJySgehD72wokRrEPDDAaTrx0,"{'compound_code': 'R24P+QX New York', 'global_code': '87G8R24P+QX'}",,4.5,ChIJySgehD72wokRrEPDDAaTrx0,"['park', 'point_of_interest', 'establishment']",41,
OPERATIONAL,"Morningside Heights between the South Field Lawns and the Furnald Columbia universtiy, New York, NY 10027, United States","{'location': {'lat': 40.8072685, 'lng': -73.9634457}, 'viewport': {'northeast': {'lat': 40.80861832989272, 'lng': -73.96209587010728}, 'southwest': {'lat': 40.80591867010728, 'lng': -73.96479552989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Furnald Lawn,,,ChIJl0cbThX3wokRBeKWFYkARWs,"{'compound_code': 'R24P+WJ New York', 'global_code': '87G8R24P+WJ'}",,0.0,ChIJl0cbThX3wokRBeKWFYkARWs,"['park', 'point_of_interest', 'establishment']",0,
OPERATIONAL,"3916, 500 Riverside Dr, New York, NY 10027, United States","{'location': {'lat': 40.8127856, 'lng': -73.9622491}, 'viewport': {'northeast': {'lat': 40.81418477989273, 'lng': -73.96119177010728}, 'southwest': {'lat': 40.81148512010728, 'lng': -73.96389142989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Sakura Park,{'open_now': True},"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101217005580106231295"">Susmith Sarma</a>'], 'photo_reference': 'ATtYBwLej5eK21e7MbSxe4Lq1C2Y6Hd1k0yE1mtZUeLxPotiH6Ooo29qlSLdIF4R0tKzVoFH9eDOaNP1sCUD666uZwjDPFeNwDMbjTzaxOa33n9Pe1QQLzvNbXJcR2BBJgIaEbJ2f-2VKGp7hursZvJ3dqwyHF9vZBHurevwuaYMyrlgJKyZ', 'width': 3648}]",ChIJ6ZV3WUD2wokRd56jEa1BSjg,"{'compound_code': 'R27Q+44 New York', 'global_code': '87G8R27Q+44'}",,4.5,ChIJ6ZV3WUD2wokRd56jEa1BSjg,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",289,
OPERATIONAL,"New York, NY, United States","{'location': {'lat': 40.781219899999996, 'lng': -73.9665138}, 'viewport': {'northeast': {'lat': 40.82366409999999, 'lng': -73.93353939999999}, 'southwest': {'lat': 40.74402929999999, 'lng': -73.99758700000001}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Central Park,{'open_now': True},"[{'height': 2736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108379173514215498927"">Johannes Eckert</a>'], 'photo_reference': 'ATtYBwJuZGqhNFGd3qmTdeYktv6aJIFn6I-dfyOe8uTAAq-MOj6Ikzk7BgW8Xrx-ChWjUSZgZzDzzi9wsUuG2gU5DGXoNGmrnb0mwXhm9rsiDOZcf6qOd9PEx_VtjicdFaUcZLCXB6PpwNp7kUKph1Tmr3glF54oor_1P-oG6fAsak-JYkzz', 'width': 3648}]",ChIJ4zGFAZpYwokRGUGph3Mf37k,"{'compound_code': 'Q2JM+F9 New York', 'global_code': '87G8Q2JM+F9'}",,4.8,ChIJ4zGFAZpYwokRGUGph3Mf37k,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",217194,
OPERATIONAL,"6316, Mt Morris Park W, New York, NY 10027, United States","{'location': {'lat': 40.8044257, 'lng': -73.9437629}, 'viewport': {'northeast': {'lat': 40.80789234999998, 'lng': -73.93952185}, 'southwest': {'lat': 40.80103335, 'lng': -73.94783125}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Marcus Garvey Park,{'open_now': True},"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107730330789332981724"">A Google User</a>'], 'photo_reference': 'ATtYBwLx-DDdoYQJThLgS3Y2cRBtGxvdSDydIzHsQD6W2nBs9v1itzyIQlry3T4QaAxEgzpGF25TBCUMYQE9zuqlEHe02S93ggtfGOd_FLgDOqKJRVJHp15rSmQDNcwBqg_IJjVy2sh1LEAWLQBqiT2pCuwWbVijOI_qmVCSGmKEZIrFaH29', 'width': 1800}]",ChIJHa6lPAz2wokRlRyxNExaJbQ,"{'compound_code': 'R334+QF New York', 'global_code': '87G8R334+QF'}",,4.2,ChIJHa6lPAz2wokRlRyxNExaJbQ,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3421,
OPERATIONAL,"261-267 St Nicholas Ave, New York, NY 10027, United States","{'location': {'lat': 40.80965500000001, 'lng': -73.953203}, 'viewport': {'northeast': {'lat': 40.81098972989273, 'lng': -73.95192432010728}, 'southwest': {'lat': 40.80829007010728, 'lng': -73.95462397989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Hancock Park,,"[{'height': 4048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111922994531901450829"">A Google User</a>'], 'photo_reference': 'ATtYBwIBtulURMETRXlL1bNzjlunRRNS1ErAhuR2DIcITjYJ27YKe_lyHKWjP2mUNU_b4RZvlqAqYeiyB41pFi8t3Q_tojozqqWeNmPg4wfV43sqGSmqcn4Ffjk5GLoVm2C5vfynac4cSQr2Lc4VEePijxfbW-bi59W1n3JH2IlNPIDYTRsp', 'width': 3036}]",ChIJK3YoURP2wokRaakkgyKAoM4,"{'compound_code': 'R25W+VP New York', 'global_code': '87G8R25W+VP'}",,4.2,ChIJK3YoURP2wokRaakkgyKAoM4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",27,
OPERATIONAL,"Marginal St. &, W 132nd St, New York, NY 10027, United States","{'location': {'lat': 40.8194924, 'lng': -73.9610999}, 'viewport': {'northeast': {'lat': 40.82035662989272, 'lng': -73.95988022010727}, 'southwest': {'lat': 40.81765697010728, 'lng': -73.96257987989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,West Harlem Piers,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114015510953830713297"">Ivan Zaruma Remache</a>'], 'photo_reference': 'ATtYBwL-WyKI3loa5-S_PFgP9NTUtX7xl62S-nMW_FH3HeD1-td4fZ_iijOFA8kLXxc9eil7TRSCMcIrh5EHCppLD1qw1AnU66HT-VYr3yts3vbcjqmntHefnOpCaznDwLV_mdx5UEO-Fia3Czbz-gisRqt4_HvkfC0tVVM8APtbuB8vgVpK', 'width': 4032}]",ChIJA8hAjUL2wokRYKCuYBN__5c,"{'compound_code': 'R29Q+QH New York', 'global_code': '87G8R29Q+QH'}",,4.6,ChIJA8hAjUL2wokRYKCuYBN__5c,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1061,
OPERATIONAL,"Morningside Pond,, New York, NY 10026, United States","{'location': {'lat': 40.8039906, 'lng': -73.9590018}, 'viewport': {'northeast': {'lat': 40.80534042989272, 'lng': -73.95765197010728}, 'southwest': {'lat': 40.80264077010728, 'lng': -73.96035162989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Morningside Waterfall,{'open_now': True},"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114405756792780444729"">george melendez</a>'], 'photo_reference': 'ATtYBwI1-pKmyQPPfIDVccu3HhL6IDZYCOa0I48EgViLo9NhzlL_dM5fd7c-CQ2Hh8Ot0XzKTovg41-Bd5QR9qsLwgj1B-UXU6J69FM26TnWQ8nYYomivEdZuaxDvue34O3YFXqr7Gt0jOh5ppSUC4b9dF-ZFhBW7u2pTqdZiaQRzCmqhY9g', 'width': 9248}]",ChIJ113iLhb2wokRADdM5EoTUiA,"{'compound_code': 'R23R+H9 New York', 'global_code': '87G8R23R+H9'}",,4.5,ChIJ113iLhb2wokRADdM5EoTUiA,"['park', 'point_of_interest', 'establishment']",37,
OPERATIONAL,"St Nicholas Ave &, St Nicholas Terrace, New York, NY 10030, United States","{'location': {'lat': 40.8174689, 'lng': -73.94874759999999}, 'viewport': {'northeast': {'lat': 40.8263488, 'lng': -73.94376785}, 'southwest': {'lat': 40.80795800000001, 'lng': -73.95340405}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,St. Nicholas Park,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102161523695756064934"">Andrea Corti</a>'], 'photo_reference': 'ATtYBwKx713Mm6xiKpp-3SBE8QJJXzL3fBx2V9sctmcIqmfFwaow39p06J6uxDUeLhH_9oKKF-Bjz69SxmnsPfE6n8-X_6CpZDoVpOdDB8oNpYhSXf840sPQ9WyNN0Du_QkQQH5vsmTA3yDZYLs7442-H6V4GNV4QYiOL7oP4AkBlssRaj0a', 'width': 3024}]",ChIJ0zHAy2_2wokROHSUG_3UnEw,"{'compound_code': 'R382+XG New York', 'global_code': '87G8R382+XG'}",,4.3,ChIJ0zHAy2_2wokROHSUG_3UnEw,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1813,
OPERATIONAL,"West End Ave. &, W 107th St, New York, NY 10025, United States","{'location': {'lat': 40.8018478, 'lng': -73.968187}, 'viewport': {'northeast': {'lat': 40.80339667989271, 'lng': -73.96669642010727}, 'southwest': {'lat': 40.80069702010727, 'lng': -73.96939607989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Straus Park,{'open_now': True},"[{'height': 921, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104596856248078658268"">Rouslan Valonen</a>'], 'photo_reference': 'ATtYBwI80vJOBz5u6Nb8FJR0cWyCMmkX7KPjXnrKvbkDKtTJbs05_M8NsPLzb-vqgYbkcTlubVE72fQPEbVzIFh-NQ76ow7R7cMJvPNYGHd5FAGbSM6L9R_T-uz-9mNHCMXR1EnvRcXf0fJpbLMI85ygr8Hd0029gRNG72ezpP6S9BrtXZsd', 'width': 1280}]",ChIJ4zvA1yT2wokRncwNUazVWQw,"{'compound_code': 'R22J+PP New York', 'global_code': '87G8R22J+PP'}",,4.4,ChIJ4zvA1yT2wokRncwNUazVWQw,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",168,
OPERATIONAL,"Riverside Blvd, New York, NY 10069, United States","{'location': {'lat': 40.777248900000004, 'lng': -73.9895416}, 'viewport': {'northeast': {'lat': 40.77843557989272, 'lng': -73.98798242010727}, 'southwest': {'lat': 40.77573592010727, 'lng': -73.99068207989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Riverside Park South,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114010440568859169324"">Sean Mintz</a>'], 'photo_reference': 'ATtYBwJnhrExDAYaES6jsX8fxsW-azdimZloXWaeQFmqtqQzV3resZ0VxIxsK-3XAFPIvY3uOsuBm-onjWQjnEpnMjEHWx3EGY0OKMgIfgBNg4EiFQK4tNsaj5_bPmPTMz6R9fztDmernjpwT2Ve8fDQtO7SBgneMVOXvcF3_oq6SIK1rq2O', 'width': 3024}]",ChIJseNBN2dYwokRWQY41I7ZzvE,"{'compound_code': 'Q2G6+V5 New York', 'global_code': '87G8Q2G6+V5'}",,4.7,ChIJseNBN2dYwokRWQY41I7ZzvE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",398,
OPERATIONAL,"Riverside Dr., between W. 91st St. and, W 96th St, New York, NY 10025, United States","{'location': {'lat': 40.794717, 'lng': -73.97642570000001}, 'viewport': {'northeast': {'lat': 40.79606682989273, 'lng': -73.97507587010728}, 'southwest': {'lat': 40.79336717010729, 'lng': -73.97777552989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Joan of Arc Park,{'open_now': True},"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115968384505466623850"">A Google User</a>'], 'photo_reference': 'ATtYBwJf1M6cueDYcrugQaROvfyLM_PnrgtzalZayWFxKAKNhiHACTZZMSVK1BTsuqPuE7R2xN37vWMQC2LZzzN9dDpWJkCDle7RefC4tyryL8dsgpuWnuu9uweUuUKIBbqwpTd0ypwQA3PhlLwktfHFe1445JlLb9x88KyUxmguPUC6z46P', 'width': 4000}]",ChIJp9VK5Sn2wokRDxvyrlGODms,"{'compound_code': 'Q2VF+VC New York', 'global_code': '87G8Q2VF+VC'}",,4.5,ChIJp9VK5Sn2wokRDxvyrlGODms,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",143,
OPERATIONAL,"79th Street & 85th Street, New York, NY 10024, United States","{'location': {'lat': 40.7816915, 'lng': -73.96641919999999}, 'viewport': {'northeast': {'lat': 40.78449155, 'lng': -73.96449057010727}, 'southwest': {'lat': 40.78075815, 'lng': -73.96719022989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,The Great Lawn,{'open_now': True},"[{'height': 1365, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101465723476285354444"">Jason Huang</a>'], 'photo_reference': 'ATtYBwLeOSDap8EpaOiKcpn9qW5G0taeab5xLKPs_Vvb_qVDngoQvZ07tF3c4TNlo9JVeLgH0KWPs5BY-m3gWSobjiaBhH5u6mAA58zFT-EXjGl_-FO_WHsJPmhAb-mngL1w-2Ry7RQLXhIgaWfTxb_0QSYCgSG7VkL-m2a955dR_S9CpLg', 'width': 2048}]",ChIJd7iQrJBYwokROrpPbxeQsUc,"{'compound_code': 'Q2JM+MC New York', 'global_code': '87G8Q2JM+MC'}",,4.7,ChIJd7iQrJBYwokROrpPbxeQsUc,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",1366,
OPERATIONAL,"679 Riverside Dr, New York, NY 10031, United States","{'location': {'lat': 40.82642360000001, 'lng': -73.9559555}, 'viewport': {'northeast': {'lat': 40.82777342989272, 'lng': -73.95460567010728}, 'southwest': {'lat': 40.82507377010728, 'lng': -73.95730532989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Riverbank State Park,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106849592183308660358"">gloria cordero</a>'], 'photo_reference': 'ATtYBwLmKln0mzZ_zxpaaBRNly6TUUKKhAQQ-r1IRq95mhPMRbxLu1fJXSt8SqaUlpglGCuBYXjjGclgZd69ctfEoISvA1yA5fBgFDL6pOvVldZ3EohSdpPEc6ERRV9-aT2xeUwBWLZVbjK0qbAhSFRrwhvDNj-LiJrqsuSUe4BY2SWeZQ_C', 'width': 4160}]",ChIJP_a7lmH2wokRMSi6hHf1eXA,"{'compound_code': 'R2GV+HJ New York', 'global_code': '87G8R2GV+HJ'}",,4.6,ChIJP_a7lmH2wokRMSi6hHf1eXA,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",3164,
OPERATIONAL,"E 103rd St, New York, NY 10025, United States","{'location': {'lat': 40.7950494, 'lng': -73.9556674}, 'viewport': {'northeast': {'lat': 40.79639922989271, 'lng': -73.95431757010728}, 'southwest': {'lat': 40.79369957010726, 'lng': -73.95701722989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,The Ravine,{'open_now': True},"[{'height': 3840, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108968985206540727080"">Manuel Ojeda</a>'], 'photo_reference': 'ATtYBwKPB52VN1p_-kUW5WsPOCQsYZBqV6vvYveBYdedADIYQn9z8-wcme_tl4XdB_SDDiRvjzf_bFJAT5YzdjRwrAax2y--tWT_sCwc7BHw01SqpVK5rsDlKsaEEtuTVwblnf4KG7aA4uZ9IUHKyQYe1x69617Z01YZwsSHi4CtkxPuuF2a', 'width': 2160}]",ChIJSRZePyT2wokRiRkKCt3wSi8,"{'compound_code': 'Q2WV+2P New York', 'global_code': '87G8Q2WV+2P'}",,4.8,ChIJSRZePyT2wokRiRkKCt3wSi8,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",83,
OPERATIONAL,"296 Central Park N, New York, NY 10026, United States","{'location': {'lat': 40.7977826, 'lng': -73.9561413}, 'viewport': {'northeast': {'lat': 40.8019189, 'lng': -73.95149374999998}, 'southwest': {'lat': 40.7917921, 'lng': -73.95940115}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,North Woods,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107782765409171633707"">John Cruisce</a>'], 'photo_reference': 'ATtYBwLNz8LdARmRVfa9gY05jFWHsh-lJV0ueQZW6Eh-1ZpZX3CpOCIaJa49YDLiPr4ufuAAkmIS1q8NMc8OKMVklrIMYJMDkiiSS4oCF59y92NG5e57zGt-myrVvidO9JTTAWIfeq7TxPK6AAqEjRyVcUvxnoISfwf5BfSMsb5M-0SGQpAv', 'width': 4032}]",ChIJ_WRfCBn2wokR9CfrUN50XJg,"{'compound_code': 'Q2XV+4G New York', 'global_code': '87G8Q2XV+4G'}",,4.7,ChIJ_WRfCBn2wokR9CfrUN50XJg,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",225,
OPERATIONAL,"9003 Bergenline Ave, North Bergen, NJ 07047, United States","{'location': {'lat': 40.8024793, 'lng': -74.0007048}, 'viewport': {'northeast': {'lat': 40.80349710000001, 'lng': -73.99972892010727}, 'southwest': {'lat': 40.7994259, 'lng': -74.00242857989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,James J. Braddock North Hudson County Park,{'open_now': True},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111184381397926515672"">A Google User</a>'], 'photo_reference': 'ATtYBwJosx14pUQzWIgRCm4YgW69p-JRjQEWj_5IvmAUz6rzY-K3B6tnvOscOyDRJHnHiweLAHOeGG8q2Gk43yN8hEBV_HrJxQMT49xH73UGSLpi6HBJq4fRsJYFxFP19QXGr6bw973m9L57PbrMUA-nGyO6LtW5EdngwHyspuvjZyZNnkyT', 'width': 4160}]",ChIJ25UPbtz3wokRIDvZC-pSdx4,"{'compound_code': 'RX2X+XP North Bergen, New Jersey', 'global_code': '87G7RX2X+XP'}",,4.6,ChIJ25UPbtz3wokRIDvZC-pSdx4,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",3867,
OPERATIONAL,"Central Park West, New York, NY 10026, United States","{'location': {'lat': 40.7946276, 'lng': -73.95818659999999}, 'viewport': {'northeast': {'lat': 40.79679480000001, 'lng': -73.95653555}, 'southwest': {'lat': 40.7939052, 'lng': -73.96313975}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,The Loch,{'open_now': True},"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108410914187277905257"">Naomi Sigler</a>'], 'photo_reference': 'ATtYBwKrbAnjYtqSHznWlic53Q3TSJXu1_bc5UxrAvNGyxFKUG4YAtKRfxJK6-p8wPFTJCcQz387jQeYwmiEdjzFnYedCR2vXzlUXYCyOFTu12n81P39NsHECXoHTWfiSrctclAyIArRjWAY1Sglf3xY9rTcZVJ-grH56zsdI-OccbngKv4o', 'width': 3456}]",ChIJyd8AOx_2wokRdOrcQAFsr_I,"{'compound_code': 'Q2VR+VP New York', 'global_code': '87G8Q2VR+VP'}",,4.7,ChIJyd8AOx_2wokRdOrcQAFsr_I,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",185,
OPERATIONAL,"200 Central Park West, New York, NY 10024, United States","{'location': {'lat': 40.78185089999999, 'lng': -73.97476019999999}, 'viewport': {'northeast': {'lat': 40.78318122989272, 'lng': -73.9704423}, 'southwest': {'lat': 40.78048157010727, 'lng': -73.97619949999999}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Theodore Roosevelt Park,{'open_now': True},"[{'height': 3448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111951668262474489228"">Theodore Roosevelt Park</a>'], 'photo_reference': 'ATtYBwIvO8gk3G1YNGqk3Ob7Am-sW90F6NhVBEro856NX5SBRzC_TWjpqCBJuSvo3PfqzIK7ihgmq4ZuPB97AAFUpxy2TvWN9j3zcHwxpCv2B2yBKID2LQjmD8xr6FUVOsC3bVza4dGKrUl99G4kDWMqyo-Ql1gSo2hR-ayycfzKPftEE88', 'width': 4592}]",ChIJv8mWqY9YwokRIzh7-8yBA14,"{'compound_code': 'Q2JG+P3 New York', 'global_code': '87G8Q2JG+P3'}",,4.6,ChIJv8mWqY9YwokRIzh7-8yBA14,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",9231,
OPERATIONAL,"Riverside Blvd, New York, NY 10069, United States","{'location': {'lat': 40.777248900000004, 'lng': -73.9895416}, 'viewport': {'northeast': {'lat': 40.77843557989272, 'lng': -73.98798242010727}, 'southwest': {'lat': 40.77573592010727, 'lng': -73.99068207989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Riverside Park South,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114010440568859169324"">Sean Mintz</a>'], 'photo_reference': 'ATtYBwIgxqI-ObzGUvIO75eFTAgiXG4Ja1si0IKdBZD9EiNrbIKhI59Mqa-fRkuEvlnslbhkWXBUpYpsZzk5X4sI84lyz5fsujI0OL4It3eeNBF6aJ5zyJXBy03atEQ2ulu6_t9P2JfxYs-kcmta8W-4tzBYa1YIUNvxbi_cR-CQK_fqhnpk', 'width': 3024}]",ChIJseNBN2dYwokRWQY41I7ZzvE,"{'compound_code': 'Q2G6+V5 New York', 'global_code': '87G8Q2G6+V5'}",,4.7,ChIJseNBN2dYwokRWQY41I7ZzvE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",398,
OPERATIONAL,"Riverside Park, New York, NY 10023, United States","{'location': {'lat': 40.7812321, 'lng': -73.9865233}, 'viewport': {'northeast': {'lat': 40.78258192989272, 'lng': -73.98517347010728}, 'southwest': {'lat': 40.77988227010728, 'lng': -73.98787312989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,West 72nd Street Dog Run,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109919235851345975381"">Elissa Ho</a>'], 'photo_reference': 'ATtYBwJz3PlynXvjjNYq_cGGR2oMbqJ3r4bGCEEBOfR_7zfOmiqWkUqlISvOs6A_dbKBTW4qPACYmjPXEDlCOKX5qMLukaM0HUFcDnm5QPGPq9FYWMnnPXntIqoRTOd51opXprjpAfhVVF7ys5uFMNMSYFgYWptOllmHm3NeVRCJETXoX6Yo', 'width': 4032}]",ChIJhQnNyGNYwokR24Z4I1BC6q8,"{'compound_code': 'Q2J7+F9 New York', 'global_code': '87G8Q2J7+F9'}",,4.6,ChIJhQnNyGNYwokR24Z4I1BC6q8,"['park', 'point_of_interest', 'establishment']",133,
OPERATIONAL,"Broadway &, W 70th St, New York, NY 10023, United States","{'location': {'lat': 40.7773324, 'lng': -73.9823614}, 'viewport': {'northeast': {'lat': 40.77862637989271, 'lng': -73.98105277010728}, 'southwest': {'lat': 40.77592672010727, 'lng': -73.98375242989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Sherman Square,{'open_now': True},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102337783552367822393"">Sandra Aguilar Gómez</a>'], 'photo_reference': 'ATtYBwJn6iVXfFc01L6Jf_Ejd13jscaGzeB6smD51mqh7pJBeWDtufEnhVCBDrD6VE9MEzIw_Pqed8nPbhI5hhUtIMCdiIMmNOGx95FiyLytrs76P7iRKBe-MDC_g9fyQ9zj8DuUMSXo34V01jrfqnrRDXG4-fCIC7SkWvQzobj4uRNMh65j', 'width': 3024}]",ChIJ74vsfIpYwokREPrYX77Ncaw,"{'compound_code': 'Q2G9+W3 New York', 'global_code': '87G8Q2G9+W3'}",,4.2,ChIJ74vsfIpYwokREPrYX77Ncaw,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",33,
CLOSED_TEMPORARILY,"Hudson River Greenway, New York, NY 10069, United States","{'location': {'lat': 40.7811459, 'lng': -73.9876759}, 'viewport': {'northeast': {'lat': 40.78247957989272, 'lng': -73.98636542010729}, 'southwest': {'lat': 40.77977992010727, 'lng': -73.98906507989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,Riverside Park South Dog Run,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114483709344377931667"">MOVE</a>'], 'photo_reference': 'ATtYBwKKwY5pIdiYMdsWWC-InB5x6AS0epyK9S_pPnIE7Z2IaYbcTkYiuDGGfGKf4jOklikFtSPS35yt1wsRa_z-lLZ5uOzZBabBEfdp-LMElZ1yoNsMMIjfS3v5S-AdPUHCKIvq6vBFC-z2-IbknDtg07Z8MLrwUAVKKnIW0Tx116ObHYtl', 'width': 4032}]",ChIJYSGV6GNYwokR-iD3mKE5fs0,"{'compound_code': 'Q2J6+FW New York', 'global_code': '87G8Q2J6+FW'}",,4.7,ChIJYSGV6GNYwokR-iD3mKE5fs0,"['park', 'point_of_interest', 'establishment']",43,True
